,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
16,16,16,I-200-09260-631993,CERTIFIED-WITHDRAWN,H-1B,NORTHEASTERN UNIVERSITY,BOSTON,MA,15-1071,"Biological Science Teachers, Postsecondary",PROFESSOR AND CHAIR,Y,165000.0,Year,0,1,2010,Computer and Mathematical Occupations
17,17,17,I-200-09261-426835,CERTIFIED-WITHDRAWN,H-1B,WEBILENT TECHNOLOGY INC,WINDSOR,CT,15-1071,Computer Systems Analysts,PROGRAMMER ANALYST,Y,64500.0,Year,0,0,2010,Computer and Mathematical Occupations
18,18,18,I-200-09260-196565,CERTIFIED,H-1B,ADITI TECHNOLOGIES PVT. LTD.,BELLEVUE,WA,15-1071,Computer Systems Analysts,SENIOR SYSTEMS ANALYST/PROGRAMMER (APPLICATIONS),Y,82300.0,Year,1,0,2010,Computer and Mathematical Occupations
19,19,19,I-200-09265-178146,CERTIFIED,H-1B,"INNOVATECH SOLUTIONS, INC.",NORTH BRUNSWICK,NJ,15-1071,Network and Computer Systems Administrators,SYSTEMS ADMINISTRATOR,Y,57000.0,Year,1,1,2010,Computer and Mathematical Occupations
20,20,20,I-200-09266-681280,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1071,Computer Programmers,PROGRAMMER/ANALYST,Y,67000.0,Year,0,0,2010,Computer and Mathematical Occupations
21,21,21,I-200-09266-437563,CERTIFIED-WITHDRAWN,H-1B,MICROSOFT CORPORATION,REDMOND,WA,15-1071,"Computer Software Engineers, Systems Software",ARCHITECT,Y,133488.0,Year,0,0,2010,Computer and Mathematical Occupations
22,22,22,I-200-09266-604872,CERTIFIED-WITHDRAWN,H-1B,"Q-INDUSTRIES, INC.",WASHINGTON,DC,15-1071,Computer Systems Analysts,QUALITY ASSURANCE MANAGER,Y,65000.0,Year,0,1,2010,Computer and Mathematical Occupations
23,23,23,I-200-09267-901810,CERTIFIED-WITHDRAWN,H-1B,"DAMCO GROUP, LLC",ROYAL PALM BEACH,FL,15-1071,Financial Managers,FINANCIAL MANAGER,Y,63190.0,Year,0,1,2010,Computer and Mathematical Occupations
24,24,24,I-200-09268-135690,CERTIFIED,H-1B,FRANCEPRESS LLC,NEW YORK,NY,15-1071,"Business Operations Specialists, All Other",INTERNATIONAL MARKETING COORDINATOR,Y,44408.0,Year,1,1,2010,Computer and Mathematical Occupations
25,25,25,I-200-09268-759944,CERTIFIED,H-1B,RESEARCH FOUNDATION OF CUNY,NEW YORK,NY,15-1071,Statisticians,PROGRAM  RESEARCH SPECIALIST,Y,63180.0,Year,1,1,2010,Computer and Mathematical Occupations
26,26,26,I-203-09268-948597,CERTIFIED,H-1B,EBAY INC.,SAN JOSE,CA,15-1071,"Computer Software Engineers, Applications",SENIOR SOFTWARE ENGINEER,Y,110000.0,Year,1,1,2010,Computer and Mathematical Occupations
27,27,27,I-200-09268-573098,CERTIFIED,H-1B,MAYO CLINIC ROCHESTER,ROCHESTER,MN,15-1071,Biochemists and Biophysicists,RESEARCH FELLOW,Y,42204.0,Year,1,1,2010,Computer and Mathematical Occupations
28,28,28,I-200-09268-388107,CERTIFIED,H-1B,JACKSON STATE UNIVERSITY,JACKSON,MS,15-1071,"Physics Teachers, Postsecondary","ASSISTANT PROFESSOR, PHYSICS",Y,57000.0,Year,1,1,2010,Computer and Mathematical Occupations
29,29,29,I-200-09268-243148,CERTIFIED,H-1B,AMERICA'S CHOICE,WASHINGTON,DC,15-1071,Graphic Designers,SENIOR DESIGNER,Y,52000.0,Year,1,1,2010,Computer and Mathematical Occupations
30,30,30,I-200-09268-825050,CERTIFIED,H-1B,THE UNIVERSITY OF CHICAGO,CHICAGO,IL,15-1071,"Healthcare Practitioners and Technical Workers, Al",NEURORADIOLOGIST,Y,300000.0,Year,1,1,2010,Computer and Mathematical Occupations
31,31,31,I-200-09268-116801,CERTIFIED,H-1B,WALGREEN CO.,DEERFIELD,IL,15-1071,Pharmacists,PHARMACIST,Y,119912.0,Year,1,0,2010,Computer and Mathematical Occupations
32,32,32,I-200-09268-669860,CERTIFIED,H-1B,"ERP ANALYSTS, INC.",DUBLIN,OH,15-1071,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,61630.0,Year,1,0,2010,Computer and Mathematical Occupations
33,33,33,I-200-09268-181297,CERTIFIED,H-1B,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,MD,15-1071,"Elementary School Teachers, Except Special Educati",VOCAL MUSIC TEACHER,Y,68605.0,Year,1,0,2010,Computer and Mathematical Occupations
34,34,34,I-200-09268-873040,CERTIFIED,H-1B,"SYSINTELLI, INC",SAN DIEGO,CA,15-1071,Computer Programmers,SAP PROGRAMMER ANALYST,Y,80000.0,Year,1,0,2010,Computer and Mathematical Occupations
35,35,35,I-200-09268-282089,CERTIFIED,H-1B,NIXSOL INC.,DUNELLEN,NJ,15-1071,Computer Systems Analysts,IT CONSULTANT,Y,60950.0,Year,1,0,2010,Computer and Mathematical Occupations
36,36,36,I-200-09268-950160,CERTIFIED,H-1B,ASCENT TECHNOLOGIES INC,NEWARK,DE,15-1071,Computer Programmer Non R & D,COMPUTER PROGRAMMER,Y,55000.0,Year,1,1,2010,Computer and Mathematical Occupations
37,37,37,I-200-09268-759750,CERTIFIED,H-1B,IMG WORLDWIDE INC,CLEVELAND,OH,15-1071,"Agents and Business Managers of Artists, Performer",INTERNATIONAL ACCOUNT MANAGER,Y,120000.0,Year,1,1,2010,Computer and Mathematical Occupations
38,38,38,I-200-09268-963420,CERTIFIED,H-1B,"TERRA INFOTECH, INC.",JERSEY CITY,NJ,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,48000.0,Year,1,0,2010,Computer and Mathematical Occupations
39,39,39,I-200-09268-569154,CERTIFIED,H-1B,ALPHA NET CONSULTING LLC,SANTA CLARA,CA,15-1071,Computer Systems Analysts,SYSTEMS ANALYST,Y,62000.0,Year,1,0,2010,Computer and Mathematical Occupations
40,40,40,I-200-09268-361554,CERTIFIED,H-1B,"SGA, INC.",NEW CANAAN,CT,15-1071,Management Analysts,CONSULTING MANAGER,Y,72500.0,Year,1,1,2010,Computer and Mathematical Occupations
41,41,41,I-200-09268-620632,CERTIFIED,H-1B,WALGREEN CO.,DEERFIELD,IL,15-1071,Pharmacists,PHARMACIST,Y,113568.0,Year,1,0,2010,Computer and Mathematical Occupations
42,42,42,I-200-09268-901441,CERTIFIED,H-1B,"ALLIED BUSINESS CONSULTING, INC.",EDISON,NJ,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,60000.0,Year,1,0,2010,Computer and Mathematical Occupations
43,43,43,I-200-09268-527563,CERTIFIED,H-1B,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,MD,15-1071,"Elementary School Teachers, Except Special Educati",ELEMENTARY SCHOOL TEACHER,Y,61965.0,Year,1,0,2010,Computer and Mathematical Occupations
44,44,44,I-200-09268-941792,CERTIFIED,H-1B,SYMPHONY CORPORATION,MADISON,WI,15-1071,"Social Workers, All Other",SOCIAL WORKER,Y,44200.0,Year,1,0,2010,Computer and Mathematical Occupations
45,45,45,I-200-09268-523072,CERTIFIED,H-1B,"MILLENNIUM FINANCIAL SERVICES, INC.",CHARLESTON,SC,15-1071,Loan Counselors,LOAN CONSULTANT,Y,37000.0,Year,1,1,2010,Computer and Mathematical Occupations
46,46,46,I-200-09268-745472,CERTIFIED,H-1B,OBJECTSOFT GROUP INC,PORT JEFFERSON,NY,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,55000.0,Year,1,0,2010,Computer and Mathematical Occupations
47,47,47,I-200-09268-683507,CERTIFIED,H-1B,"THOMPSON GLOBAL PARTNERS, LLC",TAMPA,FL,15-1071,Civil Engineers,SENIOR CIVIL ENGINEER,Y,162240.0,Year,1,1,2010,Computer and Mathematical Occupations
48,48,48,I-200-09268-386617,CERTIFIED,H-1B,"ERP ANALYSTS, INC.",DUBLIN,OH,15-1071,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,61797.0,Year,1,0,2010,Computer and Mathematical Occupations
49,49,49,I-200-09268-693250,CERTIFIED,H-1B,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",SAN FRANCISCO,CA,15-1071,Biochemists and Biophysicists,POSTDOCTORAL SCHOLAR,Y,45000.0,Year,1,1,2010,Computer and Mathematical Occupations
50,50,50,I-200-09268-122067,CERTIFIED,H-1B,"ORACLE FINANCIAL SERVICES SOFTWARE INC.,",EDISON,NJ,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,68066.0,Year,1,0,2010,Computer and Mathematical Occupations
51,51,51,I-200-09268-036560,CERTIFIED,H-1B,OBJECTSOFT GROUP INC,PORT JEFFERSON,NY,15-1071,Computer Programmer Non R & D,PROGRAMMER ANALYST,Y,52000.0,Year,1,0,2010,Computer and Mathematical Occupations
52,52,52,I-200-09268-819655,CERTIFIED,H-1B,"PA GOVERNMENT SERVICES, INC.",ARLINGTON,VA,15-1071,"Environmental Scientists and Specialists, Includin",CONSULTANT ANALYST,Y,55000.0,Year,1,1,2010,Computer and Mathematical Occupations
53,53,53,I-200-09268-117516,CERTIFIED,H-1B,"ERP ANALYSTS, INC.",DUBLIN,OH,15-1071,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,60000.0,Year,1,0,2010,Computer and Mathematical Occupations
54,54,54,I-200-09268-683952,CERTIFIED,H-1B,TUFTS UNIVERSITY,MEDFORD,MA,15-1071,Biochemists,POST DOCTORAL ASSOCIATE,Y,43700.0,Year,1,0,2010,Computer and Mathematical Occupations
55,55,55,I-200-09268-874025,CERTIFIED,H-1B,"PARAM HEALTHCARE & IT SERVICES, INC",ISELIN,NJ,15-1071,Registered Nurses,REGISTERED NURSE,Y,59500.0,Year,1,1,2010,Computer and Mathematical Occupations
56,56,56,I-200-09268-249645,CERTIFIED,H-1B,WEATHERFORD INTERNATIONAL INC,HOUSTON,TX,15-1071,Computer Systems Analysts,BUSINESS ANALYST II,Y,87250.0,Year,1,1,2010,Computer and Mathematical Occupations
57,57,57,I-200-09268-553673,CERTIFIED,H-1B,"EVEREST BUSINESS SOLUTIONS, INC.",HERNDON,VA,15-1071,"Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,61500.0,Year,1,0,2010,Computer and Mathematical Occupations
58,58,58,I-200-09268-836534,CERTIFIED,H-1B,"DIASPARK, INC",EDISON,NJ,15-1071,Computer Programmers,COMPUTER PROGRAMMER,Y,60000.0,Year,1,0,2010,Computer and Mathematical Occupations
59,59,59,I-200-09268-971371,CERTIFIED,H-1B,"U.S. TECH SOLUTIONS, INC.",JERSEY CITY,NJ,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,50000.0,Year,1,0,2010,Computer and Mathematical Occupations
60,60,60,I-200-09268-145844,CERTIFIED,H-1B,"ORIONSOFT, INC.",SOUTH PLAINFIELD,NJ,15-1071,Database Administrators,DATABASE ADMINISTRATOR,Y,54000.0,Year,1,1,2010,Computer and Mathematical Occupations
61,61,61,I-200-09268-193461,CERTIFIED,H-1B,CATERPILLAR INC.,PEORIA,IL,15-1071,Mechanical Engineers,ENGINEER,Y,76380.0,Year,1,0,2010,Computer and Mathematical Occupations
62,62,62,I-200-09268-919365,CERTIFIED,H-1B,ADVAITAA TECHNOLOGIES INC.,BEDFORD,TX,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,50000.0,Year,1,0,2010,Computer and Mathematical Occupations
63,63,63,I-200-09268-426632,CERTIFIED,H-1B,CAPGEMINI FINANCIAL SERVICES USA INC,ROSEMONT,IL,15-1071,"Computer Software Engineers, Applications",CONSULTANT,Y,66500.0,Year,1,0,2010,Computer and Mathematical Occupations
64,64,64,I-200-09268-246479,CERTIFIED,H-1B,NEW JERSEY INSTITUTE OF TECHNOLOGY,NEWARK,NJ,15-1071,"Physical Scientists, All Other",POST DOCTORAL RESEARCH ASSOCIATE,Y,42000.0,Year,1,1,2010,Computer and Mathematical Occupations
65,65,65,I-200-09268-909282,CERTIFIED,H-1B,"EQUITY ADMINISTRATION SOLUTIONS, INC.",PLEASANTON,CA,15-1071,"Computer Software Engineers, Applications",SENIOR SOFTWARE ENGINEER,Y,89250.0,Year,1,1,2010,Computer and Mathematical Occupations
66,66,66,I-200-09268-210753,CERTIFIED,H-1B,"BAPTIST HEALTH CENTER, INC.",BIRMINGHAM,AL,15-1071,"Internists, General",INTERNIST,Y,170000.0,Year,1,0,2010,Computer and Mathematical Occupations
67,67,67,I-200-09268-627331,CERTIFIED,H-1B,"SGS U.S. TESTING COMPANY, INC.",FAIRFIELD,NJ,15-1071,"Mathematical Science Occupations, All Other",SUSTAINABILITY TECHNICAL CONSULTANT,Y,65000.0,Year,1,1,2010,Computer and Mathematical Occupations
68,68,68,I-200-09268-065402,CERTIFIED,H-1B,"MARKITSERV, LLC",NEW YORK,NY,15-1071,Financial Analysts,VICE PRESIDENT,Y,103000.0,Year,1,1,2010,Computer and Mathematical Occupations
69,69,69,I-200-09268-792590,CERTIFIED,H-1B,DISCOVER FINANCIAL SERVICES LLC,RIVERWOODS,IL,15-1071,"Computer Software Engineers, Applications",SENIOR ASSOCIATE,Y,80704.0,Year,1,1,2010,Computer and Mathematical Occupations
70,70,70,I-200-09268-076841,CERTIFIED,H-1B,EAGLE CREEK SOFTWARE SERVICES,MINNETONKA,MN,15-1071,"Computer Software Engineers, Applications",SENIOR CONSULTANT,Y,75684.0,Year,1,0,2010,Computer and Mathematical Occupations
71,71,71,I-200-09268-586530,CERTIFIED,H-1B,"CIGNITI, INC.",IRVING,TX,15-1071,Computer Systems Analysts,SYSTEMS ANALYST,Y,60000.0,Year,1,0,2010,Computer and Mathematical Occupations
72,72,72,I-200-09268-188770,CERTIFIED,H-1B,"KOCH SUPPLY & TRADING, LP",WICHITA,KS,15-1071,Computer Systems Analysts,COMPUTER SOFTWARE DEVELOPER/ANALYST,Y,55000.0,Year,1,1,2010,Computer and Mathematical Occupations
73,73,73,I-200-09268-686490,CERTIFIED,H-1B,GENERAL HOSPITAL CORPORATION,BOSTON,MA,15-1071,"Medical Scientists, Except Epidemiologists",ASSISTANT IN CELL BIOLOGY,Y,50450.0,Year,1,1,2010,Computer and Mathematical Occupations
74,74,74,I-200-09268-408164,CERTIFIED,H-1B,"FUJITSU AMERICA, INC.",SUNNYVALE,CA,15-1071,Database Administrators,DATABASE ADMINISTRATOR,Y,88858.0,Year,1,0,2010,Computer and Mathematical Occupations
75,75,75,I-200-09268-615523,CERTIFIED,H-1B,"SGS U.S. TESTING COMPANY, INC.",FAIRFIELD,NJ,15-1071,Chemists,TECHNICAL SUPPORT SPECIALIST - TEXTILES & APPAREL,Y,60100.0,Year,1,1,2010,Computer and Mathematical Occupations
76,76,76,I-200-09268-679355,CERTIFIED,H-1B,"SAPPHIRE TECHNOLOGIES, LP",WOBURN,MA,15-1071,Management Analysts,BUSINESS ANALYST,Y,117500.0,Year,1,0,2010,Computer and Mathematical Occupations
77,77,77,I-200-09268-487461,CERTIFIED,H-1B,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,15-1071,"Medical Scientists, Except Epidemiologists",RESEARCH FELLOW,Y,42204.0,Year,1,1,2010,Computer and Mathematical Occupations
78,78,78,I-200-09268-471541,CERTIFIED,H-1B,"EPCILON SOFTWARE, INC.",PLANO,TX,15-1071,"Computer Software Engineers, Systems Software",SOFTWARE ENGINEER,Y,62000.0,Year,1,1,2010,Computer and Mathematical Occupations
79,79,79,I-200-09268-710491,CERTIFIED,H-1B,CITY OF HOPE BECKMAN RESEARCH INSTITUTE,DUARTE,CA,15-1071,Biochemists and Biophysicists,ASSISTANT PROFESSOR,Y,112894.0,Year,1,1,2010,Computer and Mathematical Occupations
80,80,80,I-200-09268-283561,CERTIFIED,H-1B,EAST BATON ROUGE PARISH SCHOOL SYSTEM,BATON ROUGE,LA,15-1071,"Teachers and Instructors, All Other",TEACHER,Y,41000.0,Year,1,1,2010,Computer and Mathematical Occupations
81,81,81,I-200-09268-480172,CERTIFIED,H-1B,GENERAL HOSPITAL CORPORATION,BOSTON,MA,15-1071,"Biological Scientists, All Other",RESEARCH FELLOW,Y,61188.0,Year,1,1,2010,Computer and Mathematical Occupations
82,82,82,I-200-09268-297582,CERTIFIED,H-1B,CAPGEMINI FINANCIAL SERVICES USA INC.,ROSEMONT,IL,15-1071,"Computer Software Engineers, Applications",SENIOR  CONSULTANT,Y,70725.0,Year,1,1,2010,Computer and Mathematical Occupations
83,83,83,I-200-09268-768059,CERTIFIED,H-1B,JSMN INTERNATIONAL INC,JERSEY CITY,NJ,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,64000.0,Year,1,0,2010,Computer and Mathematical Occupations
84,84,84,I-200-09268-661309,CERTIFIED,H-1B,"EVEREST IT SOLUTIONS, INC.",TALLAHASSEE,FL,15-1071,"Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,63440.0,Year,1,0,2010,Computer and Mathematical Occupations
85,85,85,I-200-09268-843846,CERTIFIED,H-1B,"MAXISIT, INC",METUCHEN,NJ,15-1071,Statisticians,BIOSTATISTICAL PROGRAMMER,Y,59000.0,Year,1,1,2010,Computer and Mathematical Occupations
86,86,86,I-200-09268-904025,CERTIFIED,H-1B,ADLER SCHOOL OF PROFESSIONAL PSYCHOLOGY,CHICAGO,IL,15-1071,"Teachers and Instructors, All Other",CORE FACULTY,Y,60000.0,Year,1,1,2010,Computer and Mathematical Occupations
87,87,87,I-200-09268-002439,CERTIFIED,H-1B,B. BRAUN MEDICAL INC.,BETHLEHEM,PA,15-1071,Biomedical Engineers,STAFF ENGINEER,Y,64854.0,Year,1,0,2010,Computer and Mathematical Occupations
88,88,88,I-200-09268-218193,CERTIFIED,H-1B,INFORMATION CONTROL CORPORATION,COLUMBUS,OH,15-1071,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,78000.0,Year,1,1,2010,Computer and Mathematical Occupations
89,89,89,I-200-09268-574509,CERTIFIED,H-1B,"INFOYUGA TECHNOLOGIES, INC.",PITTSBURGH,PA,15-1071,Computer Programmers,COMPUTER PROGRAMMER,Y,65000.0,Year,1,0,2010,Computer and Mathematical Occupations
90,90,90,I-200-09268-178503,CERTIFIED,H-1B,"ARIADNE GENOMICS, INC.",ROCKVILLE,MD,15-1071,"Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,85000.0,Year,1,0,2010,Computer and Mathematical Occupations
91,91,91,I-200-09268-105124,CERTIFIED,H-1B,NOVELIS CORPORATION,GREENSBORO,GA,15-1071,Materials Engineers,CONTINUOUS IMPROVEMENT LEADER,Y,59000.0,Year,1,1,2010,Computer and Mathematical Occupations
92,92,92,I-200-09268-984723,WITHDRAWN,H-1B,"IPSEN, INC.",CHERRY VALLEY,IL,15-1071,Sales Engineers,INTERNATIONAL SALES ENGINEER - LATIN AMERICA,Y,69000.0,Year,0,1,2010,Computer and Mathematical Occupations
93,93,93,I-200-09268-237450,CERTIFIED,H-1B,XONOMIC INC.,PALO ALTO,CA,15-1071,Economists,DIRECTOR OF ECONOMIC ANALYSIS,Y,108000.0,Year,1,1,2010,Computer and Mathematical Occupations
94,94,94,I-200-09268-278253,CERTIFIED,H-1B,CATERPILLAR INC.,PEORIA,IL,15-1071,Mechanical Engineers,SENIOR ENGINEER - DESIGN,Y,84000.0,Year,1,0,2010,Computer and Mathematical Occupations
95,95,95,I-200-09268-581477,CERTIFIED,H-1B,DISCOVER FINANCIAL SERVICES LLC,RIVERWOODS,IL,15-1071,Market Research Analysts,SENIOR ASSOCIATE,Y,68000.0,Year,1,1,2010,Computer and Mathematical Occupations
96,96,96,I-200-09268-947921,CERTIFIED,H-1B,PAX INTERNATIONAL CO.INC,"ROCHESTER,",MI,15-1071,"Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,62130.0,Year,1,0,2010,Computer and Mathematical Occupations
97,97,97,I-200-09268-456079,CERTIFIED,H-1B,ENZYME DEVELOPMENT CORPORATION,NEW YORK,NY,15-1071,Logisticians,LOGISTICS SPECIALIST,Y,80000.0,Year,1,1,2010,Computer and Mathematical Occupations
98,98,98,I-200-09268-880293,CERTIFIED,H-1B,Q-CHEM INC.,PITTSBURGH,PA,15-1071,Chemists,RESEARCH SCIENTIST,Y,68000.0,Year,1,1,2010,Computer and Mathematical Occupations
99,99,99,I-200-09268-614367,CERTIFIED,H-1B,PACIFIC INVESTMENT MANAGEMENT COMPANY (PIMCO),NEWPORT BEACH,CA,15-1071,"Computer Software Engineers, Applications",SOFTWARE DEVELOPER,Y,91650.0,Year,1,1,2010,Computer and Mathematical Occupations
100,100,100,I-200-09268-554883,CERTIFIED,H-1B,"INFOTECH ENTERPRISES AMERICA, INC.",EAST HARTFORD,CT,15-1071,Cartographers and Photogrammetrists,GIS ENGINEER,Y,48000.0,Year,1,0,2010,Computer and Mathematical Occupations
101,101,101,I-200-09268-121198,CERTIFIED,H-1B,"ACCLAIM SYSTEMS, INC.",FEASTERVILLE,PA,15-1071,"Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,65000.0,Year,1,0,2010,Computer and Mathematical Occupations
102,102,102,I-200-09268-094027,CERTIFIED,H-1B,CAPGEMINI FINANCIAL SERVICES USA INC,ROSEMONT,IL,15-1071,Computer and Information Systems Managers,LEAD CONSULTANT,Y,95000.0,Year,1,0,2010,Computer and Mathematical Occupations
103,103,103,I-203-09268-185103,CERTIFIED,H-1B,EBAY INC.,SAN JOSE,CA,15-1071,Advertising and Promotions Managers,"SENIOR MARKETING MANAGER, ADVERTISING",Y,120000.0,Year,1,1,2010,Computer and Mathematical Occupations
104,104,104,I-200-09268-344693,CERTIFIED,H-1B,"INVENTIV CLINICAL SOLUTIONS, LLC",HUNT VALLEY,MD,15-1071,Computer Programmers,COMPUTER PROGRAMMER,Y,80000.0,Year,1,1,2010,Computer and Mathematical Occupations
105,105,105,I-200-09268-234532,CERTIFIED,H-1B,"RENT-A-CENTER, INC.",PLANO,TX,15-1071,Computer Systems Analysts,BUSINESS SYSTEMS ANALYST,Y,47736.0,Year,1,1,2010,Computer and Mathematical Occupations
106,106,106,I-200-09268-463414,CERTIFIED,H-1B,PACIFIC INVESTMENT MANAGEMENT COMPANY (PIMCO),NEWPORT BEACH,CA,15-1071,Financial Managers,"VP, PORTFOLIO MANAGER",Y,150000.0,Year,1,1,2010,Computer and Mathematical Occupations
107,107,107,I-200-09268-039739,CERTIFIED,H-1B,TEKFORCE CORPORATION,SAN RAMON,CA,15-1071,Computer Programmers,PROGRAMMER ANALYST,Y,48984.0,Year,1,1,2010,Computer and Mathematical Occupations
108,108,108,I-203-09268-871073,CERTIFIED,H-1B,LITTLE ANGELS HEAD START PROGRAM,BRONX,NY,15-1071,"Education, Training, and Library Workers, All Othe",EDUCATION COACH AND TRAINER,Y,95000.0,Year,1,0,2010,Computer and Mathematical Occupations
