,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
15,15,15,I-200-12156-849227,CERTIFIED-WITHDRAWN,H-1B,"IT KEYSOURCE, INC.",JACKSONVILLE,FL,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,48027.0,Year,0,1,2013,Computer and Mathematical Occupations
16,16,16,I-200-12269-615704,DENIED,H-1B,"MULTI-BANK SERVICES, LTD",SOUTHFIELD,MI,15-1121,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,78707.0,Year,0,1,2013,Computer and Mathematical Occupations
17,17,17,I-200-12156-605328,CERTIFIED-WITHDRAWN,H-1B,"IT KEYSOURCE, INC.",JACKSONVILLE,FL,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,63066.0,Year,0,0,2013,Computer and Mathematical Occupations
18,18,18,I-200-12270-822624,DENIED,H-1B,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,TEANECK,NJ,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST JC65,Y,52499.0,Year,0,0,2013,Computer and Mathematical Occupations
19,19,19,I-200-12006-156622,CERTIFIED-WITHDRAWN,H-1B,BUSINESS INTEGRA TECHNOLOGY SOLUTIONS INC.,GREENBELT,MD,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,51480.0,Year,0,0,2013,Computer and Mathematical Occupations
20,20,20,I-200-12270-379784,DENIED,H-1B,"AZEGO TECHNOLOGIES SERVICES, INC.",UPPER SADDLE RIVER,NJ,13-1161,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,Y,90438.0,Year,0,1,2013,Business and Financial Operations Occupations
21,21,21,I-200-12263-922835,CERTIFIED-WITHDRAWN,H-1B,BUSINESS INTEGRA TECHNOLOGY SOLUTIONS INC.,GREENBELT,MD,15-1131,COMPUTER PROGRAMMERS,SOFTWARE ENGINEER,Y,67350.0,Year,0,1,2013,Computer and Mathematical Occupations
22,22,22,I-200-11084-151017,CERTIFIED-WITHDRAWN,H-1B,ACISION LLC,PLANO,TX,11-1021,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,CUSTOMER SERVICE ENGINEER,Y,46301.0,Year,0,0,2013,Management Occupations
23,23,23,I-200-12109-858841,CERTIFIED-WITHDRAWN,H-1B,"LIONBRIDGE TECHNOLOGIES, INC.",WALTHAM,MA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",TECHNICAL ARCHITECT,Y,69389.0,Year,0,0,2013,Computer and Mathematical Occupations
24,24,24,I-200-12104-314361,CERTIFIED-WITHDRAWN,H-1B,"PRIME SOLUTIONS, INC.",CHANTILLY,VA,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,60174.0,Year,0,1,2013,Computer and Mathematical Occupations
25,25,25,I-200-12104-607003,CERTIFIED-WITHDRAWN,H-1B,"PRIME SOLUTIONS, INC.",CHANTILLY,VA,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,60174.0,Year,0,1,2013,Computer and Mathematical Occupations
26,26,26,I-200-10208-945967,CERTIFIED-WITHDRAWN,H-1B,"CMT ASIA, INC.",CHICAGO,IL,11-1021,MARKET RESEARCH ANALYSTS,MARKET RESEARCH ANALYST,Y,57325.0,Year,0,0,2013,Management Occupations
27,27,27,I-200-12097-678712,CERTIFIED-WITHDRAWN,H-1B,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,LUBBOCK,TX,19-4021,BIOLOGICAL TECHNICIANS,RESEARCH ASSOCIATE,Y,29806.0,Year,0,0,2013,"Life, Physical, and Social Science Occupations"
28,28,28,I-200-11186-757694,CERTIFIED-WITHDRAWN,H-1B,GEORGETOWN UNIVERSITY,WASHINGTON,DC,19-2012,PHYSICISTS,POSTDOCTORAL FELLOW,Y,41538.0,Year,0,1,2013,"Life, Physical, and Social Science Occupations"
29,29,29,I-200-12255-812525,CERTIFIED-WITHDRAWN,H-1B,"FORTNA, INC.",WEST READING,PA,17-2112,INDUSTRIAL ENGINEERS,SENIOR SUPPLY CHAIN CONSULTANT,Y,84800.0,Year,0,0,2013,Architecture and Engineering Occupations
30,30,30,I-200-10196-335024,CERTIFIED-WITHDRAWN,H-1B,BAKER HUGHES INCORPORATED,HOUSTON,TX,11-1021,"COMPENSATION, BENEFITS, AND JOB ANALYSIS SPECIALIS",HUMAN RESOURCES GENERALIST,Y,42910.0,Year,0,0,2013,Management Occupations
31,31,31,I-200-12271-623541,DENIED,H-1B,"LOGISTIC SOLUTIONS, INC.",PISCATAWAY,NJ,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,75171.0,Year,0,1,2013,Computer and Mathematical Occupations
32,32,32,I-200-12135-882962,DENIED,H-1B,"LITESCAPE TECHNOLOGIES, INC.",SAN FRANCISCO,CA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR SOFTWARE ENGINEER,Y,96678.0,Year,0,1,2013,Computer and Mathematical Occupations
33,33,33,I-200-12206-889362,CERTIFIED-WITHDRAWN,H-1B,TECHNOLOGY CONSULTANTS INC,FARMINGTON,MI,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,54496.0,Year,0,0,2013,Computer and Mathematical Occupations
34,34,34,I-200-12227-837018,CERTIFIED-WITHDRAWN,H-1B,TECHNOLOGY CONSULTANTS INC,FARMINGTON,MI,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,59738.0,Year,0,0,2013,Computer and Mathematical Occupations
35,35,35,I-200-12053-820976,CERTIFIED-WITHDRAWN,H-1B,"DET NORSKE VERITAS (U.S.A.), INC.",KATY,TX,17-2199,"ENGINEERS, ALL OTHER",SAFETI PRODUCT MANAGER,Y,86653.0,Year,0,1,2013,Architecture and Engineering Occupations
36,36,36,I-200-11284-534718,CERTIFIED-WITHDRAWN,H-1B,"BG NORTH AMERICA, LLC",HOUSTON,TX,15-1121,COMPUTER SYSTEMS ANALYSTS,"LEAD ANALYST, POWER FUNDAMENTALS",Y,86070.0,Year,0,1,2013,Computer and Mathematical Occupations
37,37,37,I-200-12271-505117,WITHDRAWN,H-1B,VIRTUSA CORPORATION,WESTBOROUGH,MA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",CONSULTANT,Y,84885.0,Year,0,1,2013,Computer and Mathematical Occupations
38,38,38,I-200-12258-799724,DENIED,H-1B,"INSTITUTE OF INTERNATIONAL FINANCE, INC.",WASHINGTON,DC,13-1161,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,"RESEARCH ASSISTANT, EUROPEAN DEPARMENT",Y,62577.0,Year,0,1,2013,Business and Financial Operations Occupations
39,39,39,I-200-10216-940876,CERTIFIED-WITHDRAWN,H-1B,IBM INDIA PVT. LTD.,RTP,NC,11-1021,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,68931.0,Year,0,0,2013,Management Occupations
40,40,40,I-200-12263-525809,DENIED,H-1B,"ARCHER GREY, LLC",KILDEER,IL,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SR. CONSULTANT II,Y,86000.0,Year,0,0,2013,Computer and Mathematical Occupations
41,41,41,I-200-10070-753875,CERTIFIED-WITHDRAWN,H-1B,"MOTOROLA, INC.",SCHAUMBURG,IL,11-1021,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER,Y,75247.0,Year,0,0,2013,Management Occupations
42,42,42,I-200-12270-260119,DENIED,H-1B,"CREATIVE LIFESTYLES, INC.",BRONX,NY,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",INFORMATION TECHNOLOGY SPECIALIST,Y,43347.0,Year,0,1,2013,Computer and Mathematical Occupations
43,43,43,I-200-10067-566800,CERTIFIED-WITHDRAWN,H-1B,"RIVERSIDE PARTNERS, LLC",BOSTON,MA,11-1021,FINANCIAL ANALYSTS,"FINANCIAL ANALYST, ASSOCIATE",Y,89586.0,Year,0,1,2013,Management Occupations
44,44,44,I-200-11175-306440,CERTIFIED-WITHDRAWN,H-1B,PFIZER INC,NEW YORK,NY,11-1021,BIOCHEMISTS,SENIOR ASSOCIATE SCIENTIST,Y,60382.0,Year,0,0,2013,Management Occupations
45,45,45,I-200-12192-225728,CERTIFIED-WITHDRAWN,H-1B,"UTEC SURVEY, INC.",HOUSTON,TX,17-1022,SURVEYORS,DIMENSIONAL CONTROL MANAGER,Y,70034.0,Year,0,1,2013,Architecture and Engineering Occupations
46,46,46,I-200-12228-982721,WITHDRAWN,H-1B,"COMPREHENSIVE RESOURCES, INC.",MATAWAN,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,69742.0,Year,0,1,2013,Computer and Mathematical Occupations
47,47,47,I-200-11263-118912,CERTIFIED-WITHDRAWN,H-1B,"MOTOROLA MOBILITY, INC.",LIBERTYVILLE,IL,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER (RESEARCH ENGINEER),Y,69701.0,Year,0,1,2013,Computer and Mathematical Occupations
48,48,48,I-200-12269-668855,WITHDRAWN,H-1B,"DEX ONE SERVICE, INC.",CARY,NC,15-1121,COMPUTER SYSTEMS ANALYSTS,TECHNICAL DATA ANALYST,Y,88650.0,Year,0,0,2013,Computer and Mathematical Occupations
49,49,49,I-200-12275-388600,WITHDRAWN,H-1B,"DEX ONE SERVICE, INC.",CARY,NC,15-2031,OPERATIONS RESEARCH ANALYSTS,TECHNICAL DATA ANNALYST,Y,84365.0,Year,0,0,2013,Computer and Mathematical Occupations
50,50,50,I-200-12227-467781,CERTIFIED-WITHDRAWN,H-1B,"AAJ COMPUTER SERVICES, INC.",FORT LAUDERDALE,FL,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR SOFTWARE CONSULTANT,Y,69514.0,Year,0,0,2013,Computer and Mathematical Occupations
51,51,51,I-200-12025-539804,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,71906.0,Year,0,0,2013,Computer and Mathematical Occupations
52,52,52,I-200-12023-749936,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ENGINEER & TESTER,Y,51230.0,Year,0,0,2013,Computer and Mathematical Occupations
53,53,53,I-200-12023-555792,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",J2EE DEVELOPER,Y,59363.0,Year,0,0,2013,Computer and Mathematical Occupations
54,54,54,I-200-11105-893264,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,11-1021,SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS,SOFTWARE QUALITY ENGINEER,Y,46197.0,Year,0,0,2013,Management Occupations
55,55,55,I-200-11250-505313,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ANALYST,Y,47653.0,Year,0,0,2013,Computer and Mathematical Occupations
56,56,56,I-200-11077-898188,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,11-1021,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,46446.0,Year,0,0,2013,Management Occupations
57,57,57,I-200-11090-797419,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,11-1021,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,54870.0,Year,0,0,2013,Management Occupations
58,58,58,I-200-11076-712016,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,11-1021,COMPUTER PROGRAMMERS,SYSTEMS PROGRAMMER,Y,54870.0,Year,0,0,2013,Management Occupations
59,59,59,I-200-12207-910563,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ENGINEER & TESTER,Y,64522.0,Year,0,0,2013,Computer and Mathematical Occupations
60,60,60,I-200-12207-624602,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ENGINEER & TESTER,Y,64522.0,Year,0,0,2013,Computer and Mathematical Occupations
61,61,61,I-200-12207-033954,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ANALYST,Y,60798.0,Year,0,0,2013,Computer and Mathematical Occupations
62,62,62,I-200-12207-383809,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ASSURANCE ANALYST,Y,60798.0,Year,0,0,2013,Computer and Mathematical Occupations
63,63,63,I-200-12206-382370,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,70179.0,Year,0,0,2013,Computer and Mathematical Occupations
64,64,64,I-200-12206-048296,CERTIFIED-WITHDRAWN,H-1B,"CYBRID, INC.",WORMLEYSBURG,PA,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,70179.0,Year,0,0,2013,Computer and Mathematical Occupations
65,65,65,I-200-10084-493792,CERTIFIED-WITHDRAWN,H-1B,CHICAGO MERCANTILE EXCHANGE INC,CHICAGO,IL,11-1021,MARKET RESEARCH ANALYSTS,"SALES ANALYST, EQUITY PRODUCT SALES",Y,61547.0,Year,0,1,2013,Management Occupations
66,66,66,I-200-12179-294865,CERTIFIED-WITHDRAWN,H-1B,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,25-1021,"COMPUTER SCIENCE TEACHERS, POSTSECONDARY",ASSISTANT PROFESSOR,Y,51780.0,Year,0,1,2013,"Education, Training, and Library Occupations"
67,67,67,I-200-12044-054072,CERTIFIED-WITHDRAWN,H-1B,BROWN UNIVERSITY,PROVIDENCE,RI,19-1099,"LIFE SCIENTISTS, ALL OTHER",POSTDOCTORAL RESEARCH ASSOCIATE,Y,38314.0,Year,0,1,2013,"Life, Physical, and Social Science Occupations"
68,68,68,I-200-12195-345751,CERTIFIED-WITHDRAWN,H-1B,"V-SOFT CONSULTING GROUP, INC.",LOUISVILLE,KY,11-1021,,DATA ARCHITECT,Y,60632.0,Year,0,0,2013,Management Occupations
69,69,69,I-200-10144-006224,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF MARYLAND BALTIMORE,BALTIMORE,MD,11-1021,"BIOLOGICAL SCIENCE TEACHERS, POSTSECONDARY",ASSISTANT PROFESSOR,Y,47740.0,Year,0,1,2013,Management Occupations
70,70,70,I-200-12062-180426,CERTIFIED-WITHDRAWN,H-1B,"PRISTINE REHAB CARE, LLC",DIAMOND BAR,CA,29-1122,OCCUPATIONAL THERAPISTS,OCCUPATIONAL THERAPIST,Y,72051.0,Year,0,0,2013,Healthcare Practitioners and Technical Occupations
71,71,71,I-200-12062-905717,CERTIFIED-WITHDRAWN,H-1B,"PRISTINE REHAB CARE, LLC",DIAMOND BAR,CA,29-1122,OCCUPATIONAL THERAPISTS,OCCUPATIONAL THERAPIST,Y,72051.0,Year,0,0,2013,Healthcare Practitioners and Technical Occupations
72,72,72,I-200-12082-731470,CERTIFIED-WITHDRAWN,H-1B,"HOVERSTATE 2.0, INC.",EMERYVILLE,CA,15-1142,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,PRINCIPAL TECHNOLOGIST,Y,58032.0,Year,0,1,2013,Computer and Mathematical Occupations
73,73,73,I-200-10112-066353,CERTIFIED-WITHDRAWN,H-1B,"JOHNSON CONTROLS, INC.",MILWAUKEE,WI,11-1021,INDUSTRIAL ENGINEERS,SENIOR INDUSTRIAL DESIGNER,Y,73632.0,Year,0,0,2013,Management Occupations
74,74,74,I-200-12143-488103,CERTIFIED-WITHDRAWN,H-1B,"PRISTINE REHAB CARE, LLC",DIAMOND BAR,CA,29-1127,SPEECH-LANGUAGE PATHOLOGISTS,SPEECH LANGUAGE PATHOLOGIST,Y,57387.0,Year,0,1,2013,Healthcare Practitioners and Technical Occupations
75,75,75,I-200-12271-908939,DENIED,H-1B,HOT SPRINGS SCHOOL DISTRICT NO. 6,HOT SPRINGS,AR,25-2031,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND CARE",TEACHER - MANDARIN CHINESE,Y,38070.0,Year,0,1,2013,"Education, Training, and Library Occupations"
76,76,76,I-200-11298-472863,CERTIFIED-WITHDRAWN,H-1B,AUTONOMY DIGITAL LLC,SAN FRANCISCO,CA,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER",SENIOR QA ENGINEER,Y,89752.0,Year,0,0,2013,Computer and Mathematical Occupations
77,77,77,I-200-12153-549652,CERTIFIED-WITHDRAWN,H-1B,BRISTLECONE INC.,MOUNTAIN VIEW,CA,15-1121,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,79102.0,Year,0,1,2013,Computer and Mathematical Occupations
78,78,78,I-200-12129-449353,CERTIFIED-WITHDRAWN,H-1B,BRISTLECONE INC.,MOUNTAIN VIEW,CA,15-1121,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,79102.0,Year,0,1,2013,Computer and Mathematical Occupations
79,79,79,I-200-12073-987005,CERTIFIED-WITHDRAWN,H-1B,"PACIFIC SUNWEAR OF CALIFORNIA, INC.",ANAHEIM,CA,17-2112,INDUSTRIAL ENGINEERS,CATEGORY MANAGER - MARKETING,Y,83782.0,Year,0,1,2013,Architecture and Engineering Occupations
80,80,80,I-200-12275-799955,WITHDRAWN,H-1B,"ROCKWELL COLLINS, INC.",CEDAR RAPIDS,IA,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER,Y,58323.0,Year,0,1,2013,Computer and Mathematical Occupations
81,81,81,I-200-12275-719074,WITHDRAWN,H-1B,ADVENT GLOBAL SOLUTIONS INC.,HOUSTON,TX,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,54496.0,Year,0,1,2013,Computer and Mathematical Occupations
82,82,82,I-200-12222-263412,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,19-1021,BIOCHEMISTS AND BIOPHYSICISTS,POST-DOCTORAL RESEARCH FELLOW,Y,36067.0,Year,0,1,2013,"Life, Physical, and Social Science Occupations"
83,83,83,I-200-10113-113790,CERTIFIED-WITHDRAWN,H-1B,BATTELLE,RICHLAND,WA,11-1021,PHYSICISTS,POST DOCTORATE RESEARCH ASSOCIATE,Y,46093.0,Year,0,1,2013,Management Occupations
84,84,84,I-200-11363-949272,CERTIFIED-WITHDRAWN,H-1B,BATTELLE,RICHLAND,WA,17-2041,CHEMICAL ENGINEERS,POST DOCTORATE RESEARCH ASSOCIATE,Y,53206.0,Year,0,1,2013,Architecture and Engineering Occupations
85,85,85,I-200-12272-601967,WITHDRAWN,H-1B,"LI-COR, INC.",LINCOLN,NE,19-2031,CHEMISTS,"SENIOR SCIENTIST, CHEMISTRY R & D",Y,77438.0,Year,0,1,2013,"Life, Physical, and Social Science Occupations"
86,86,86,I-200-09267-274708,CERTIFIED-WITHDRAWN,H-1B,THE COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,11-1021,"ANTHROPOLOGY AND ARCHEOLOGY TEACHERS, POSTSECONDAR",ASSISTANT PROFESSOR,Y,46800.0,Year,0,1,2013,Management Occupations
87,87,87,I-200-09351-012839,CERTIFIED-WITHDRAWN,H-1B,THE COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,11-1021,"COMPUTER AND INFORMATION SCIENTISTS, RESEARCH",POSTDOCTORAL RESEARCH ASSOCIATE,Y,38334.0,Year,0,1,2013,Management Occupations
88,88,88,I-200-10099-863184,CERTIFIED-WITHDRAWN,H-1B,THE COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,11-1021,"BUSINESS TEACHERS, POSTSECONDARY",ASSISTANT PROFESSOR OF ACCOUNTING,Y,49270.0,Year,0,1,2013,Management Occupations
89,89,89,I-200-12275-191806,WITHDRAWN,H-1B,TAKE ENTERPRISE SERVICES INC,PRINCETON,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,53394.0,Year,0,0,2013,Computer and Mathematical Occupations
90,90,90,I-200-12275-370311,WITHDRAWN,H-1B,TAKE ENTERPRISE SERVICES INC,PRINCETON,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,53373.0,Year,0,0,2013,Computer and Mathematical Occupations
91,91,91,I-200-12143-732368,CERTIFIED-WITHDRAWN,H-1B,"PRIME HEALTHCARE MANAGEMENT, INC.",ONTARIO,CA,21-1091,HEALTH EDUCATORS,HEALTH EDUCATOR,Y,32157.0,Year,0,1,2013,Community and Social Service Occupations
92,92,92,I-200-10251-809731,CERTIFIED-WITHDRAWN,H-1B,EBAY INC.,SAN JOSE,CA,11-1021,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR DATA MINING MANAGER,Y,103784.0,Year,0,1,2013,Management Occupations
93,93,93,I-200-12194-810436,CERTIFIED-WITHDRAWN,H-1B,JOHNS HOPKINS UNIVERSITY,BALTIMORE,MD,11-9121,NATURAL SCIENCES MANAGERS,SENIOR RESEARCH SPECIALIST,Y,55224.0,Year,0,1,2013,Management Occupations
94,94,94,I-200-10068-182596,CERTIFIED-WITHDRAWN,H-1B,"PAYPAL, INC.",SAN JOSE,CA,11-1021,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE ENGINEER,Y,88356.0,Year,0,1,2013,Management Occupations
95,95,95,I-200-12271-217130,DENIED,H-1B,"MICRON TECHNOLOGY, INC.",BOISE,ID,17-2072,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",DEFECT REDUCTION ENGINEER,Y,72221.0,Year,0,0,2013,Architecture and Engineering Occupations
