,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
28,28,28,I-200-09176-718928,CERTIFIED,H-1B,CONTRAN CORPORATION,DALLAS,TX,15-1031,COMPUTER AND INFORMATION SYSTEMS MANAGERS,WASTE CONTROL SPECIALISTS IT DIRECTOR,Y,260000.0,Year,1,0,2011,Computer and Mathematical Occupations
29,29,29,I-200-09179-464554,CERTIFIED,H-1B,E2E ANALYTIX INC.,IRVINE,CA,15-1131,COMPUTER PROGRAMMERS,SR. PROGRAMMER ANALYST,Y,72000.0,Year,1,0,2011,Computer and Mathematical Occupations
30,30,30,I-200-09179-854977,CERTIFIED,H-1B,PRISERVE CONSULTING INC,HOUSTON,TX,15-1031,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,55000.0,Year,1,1,2011,Computer and Mathematical Occupations
31,31,31,I-200-09180-713549,CERTIFIED,H-1B,THE ADVISORY BOARD COMPANY,WASHINGTON,DC,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SR. QA ENGINEER,Y,114000.0,Year,1,1,2011,Computer and Mathematical Occupations
32,32,32,I-200-09182-460567,CERTIFIED-WITHDRAWN,H-1B,"MINDSPEED TECHNOLOGIES, INC.",NEWPORT BEACH,CA,15-1031,"COMPUTER SPECIALISTS, ALL OTHER",WEB PROGRAMMER/ANALYST III,Y,72000.0,Year,0,1,2011,Computer and Mathematical Occupations
33,33,33,I-200-09182-102585,CERTIFIED,H-1B,HANUSOFT INC.,RICHMOND,VA,15-1031,COMPUTER PROGRAMMERS,DATA ANALYST/CAMPAIGN ANALYST,Y,51000.0,Year,1,1,2011,Computer and Mathematical Occupations
34,34,34,I-200-09182-961961,CERTIFIED,H-1B,HANUSOFT INC.,RICHMOND,VA,15-1031,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST/SR. DOT NET DEVELOPER,Y,62000.0,Year,1,1,2011,Computer and Mathematical Occupations
35,35,35,I-200-09182-759209,CERTIFIED,H-1B,"BECKMAN COULTER, INC.",BREA,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SR. SOFTWARE DEVELOPMENT ENGINEER,Y,90000.0,Year,1,0,2011,Computer and Mathematical Occupations
36,36,36,I-200-09182-780700,CERTIFIED,H-1B,EMULEX DESIGN AND MANUFACTURING CORP,COSTA MESA,CA,15-1031,ELECTRICAL ENGINEERS,ENGINEER,Y,65374.0,Year,1,0,2011,Computer and Mathematical Occupations
37,37,37,I-200-09183-476344,CERTIFIED,H-1B,WEATHERFORD INTERNATIONAL INC.,HOUSTON,TX,15-1031,"COMPUTER SPECIALISTS, ALL OTHER",IT PROJECT MANAGER,Y,63211.0,Year,1,1,2011,Computer and Mathematical Occupations
38,38,38,I-200-09183-277131,CERTIFIED,H-1B,"MCAFEE, INC.",ST. PAUL,MN,15-1031,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,INFORMATION SYSTEMS ENGINEER 3 (SR. SYSTEMS ADMINI,Y,83100.0,Year,1,0,2011,Computer and Mathematical Occupations
39,39,39,I-200-09189-529223,WITHDRAWN,H-1B,BIRLASOFT INC,EDISON,NJ,15-1031,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,,Year,0,0,2011,Computer and Mathematical Occupations
40,40,40,I-200-09189-011853,CERTIFIED,H-1B,"FEDEX CORPORATE SERVICES, INC.",COLLIERVILLE,TN,15-1031,COMPUTER SYSTEMS ANALYSTS,SENIOR PROGRAMMER ANALYST,Y,75500.0,Year,1,1,2011,Computer and Mathematical Occupations
41,41,41,I-200-09189-798787,CERTIFIED,H-1B,"PILKINGTON NORTH AMERICA, INC.",TOLEDO,OH,19-2012,PHYSICISTS,SCIENTIST (BP R&D ONLINE COATINGS),Y,80016.0,Year,1,0,2011,"Life, Physical, and Social Science Occupations"
42,42,42,I-200-09189-380684,CERTIFIED,H-1B,DISCOVER PRODUCTS INC.,RIVERWOODS,IL,15-1031,FINANCIAL ANALYSTS,"PROJECT MANAGER, PROTECTION PRODUCT MARKETING",Y,66700.0,Year,1,1,2011,Computer and Mathematical Occupations
43,43,43,I-200-09189-318344,CERTIFIED,H-1B,PROGRESSIVE STEP CORP.,MILWAUKEE,WI,29-1127,SPEECH-LANGUAGE PATHOLOGISTS,SPEECH LANGUAGE PATHOLOGIST-ASST FACILITY REHAB CO,Y,87880.0,Year,1,0,2011,Healthcare Practitioners and Technical Occupations
44,44,44,I-200-09190-240140,WITHDRAWN,H-1B,AUTOMATIC CONTROL ELECTRONICS COMPANY,SAN ANTONIO,TX,15-1031,ELECTRICAL AND ELECTRONIC ENGINEERING TECHNICIANS,SERVICE ENGINEER,Y,48000.0,Year,0,1,2011,Computer and Mathematical Occupations
45,45,45,I-200-09190-224966,CERTIFIED-WITHDRAWN,H-1B,"SHAMIN HOTELS, INC",CHESTER,VA,15-1031,LODGING MANAGERS,LODGING MANAGER,Y,42848.0,Year,0,0,2011,Computer and Mathematical Occupations
46,46,46,I-200-09190-222149,CERTIFIED,H-1B,"AL JAZEERA INTERNATIONAL (USA), INC.",WASHINGTON,DC,15-1031,"TREASURERS, CONTROLLERS, AND CHIEF FINANCIAL OFFIC",HEAD OF FINANCE,Y,78312.0,Year,1,1,2011,Computer and Mathematical Occupations
47,47,47,I-200-09190-058185,DENIED,H-1B,ANEST IWATA AIR ENGINEERING INC,WEST CHESTER,OH,15-1031,INDUSTRIAL ENGINEERS,ENGINEER,Y,53900.0,Year,0,1,2011,Computer and Mathematical Occupations
48,48,48,I-200-09190-142421,CERTIFIED,H-1B,"SEMAFOR TECHNOLOGIES, LLC",ATLANTA,GA,15-1031,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,60000.0,Year,1,0,2011,Computer and Mathematical Occupations
49,49,49,I-200-09219-983569,CERTIFIED,H-1B,CALLAWAY GOLF COMPANY,CARLSBAD,CA,15-1031,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER","ANALYST, SENIOR SUPPLY CHAIN PROCESSES & SYSTEMS",Y,90000.0,Year,1,1,2011,Computer and Mathematical Occupations
50,50,50,I-200-09219-274129,CERTIFIED,H-1B,NATIONAL SEMICONDUCTOR CORPORATION,SANTA CLARA,CA,17-2071,ELECTRICAL ENGINEERS,STAFF CIRCUIT DESIGN ENGINEER,Y,102294.0,Year,1,0,2011,Architecture and Engineering Occupations
51,51,51,I-200-09222-382793,CERTIFIED,H-1B,"EL CENTRO HISPANO, INC.",DURHAM,NC,15-1031,PUBLIC RELATIONS SPECIALISTS,DEVELOPMENT DIRECTOR,Y,33904.0,Year,1,1,2011,Computer and Mathematical Occupations
52,52,52,I-200-09222-428172,CERTIFIED,H-1B,"SEMAFOR TECHNOLOGIES, LLC",ATLANTA,GA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,61000.0,Year,1,0,2011,Computer and Mathematical Occupations
53,54,54,I-200-09272-275458,CERTIFIED,H-1B,"INPATIENT CONSULTANTS OF COLORADO, P.C.",NORTH HOLLYWOOD,CA,29-1069,"PHYSICIANS AND SURGEONS, ALL OTHER",HOSPITALIST PHYSICIAN,Y,150000.0,Year,1,0,2011,Healthcare Practitioners and Technical Occupations
54,55,55,I-200-09274-698457,CERTIFIED,H-1B,"AUTODESK, INC.",SAN RAFAEL,CA,15-1121,COMPUTER SYSTEMS ANALYSTS,DATA INTEGRATION LEAD,Y,106891.0,Year,1,1,2011,Computer and Mathematical Occupations
55,56,56,I-200-09275-012369,CERTIFIED,H-1B,"MOORE CAPITAL MANAGEMENT, LP",NEW YORK,NY,15-1031,FINANCIAL ANALYSTS,PORTFOLIO STRATEGIST,Y,175000.0,Year,1,1,2011,Computer and Mathematical Occupations
56,57,57,I-200-09275-151838,CERTIFIED,H-1B,"NYSE MARKET, INC.",NEW YORK,NY,15-1031,COMPUTER SYSTEMS ANALYSTS,MANAGER,Y,105000.0,Year,1,0,2011,Computer and Mathematical Occupations
57,58,58,I-200-09275-953571,CERTIFIED,H-1B,"ADAEQUARE, INC.",CHANTILLY,VA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,72000.0,Year,1,0,2011,Computer and Mathematical Occupations
58,59,59,I-200-09276-794112,DENIED,H-1B,"SANCHEZ AND BLACK CONSTRUCTION, LLC",JACKSON,TN,15-1031,MECHANICAL ENGINEERS,MECHANICAL ENGINEER,Y,46000.0,Year,0,1,2011,Computer and Mathematical Occupations
59,60,60,I-200-09278-201508,CERTIFIED,H-1B,THE SCHOOL BOARD OF THE CITY OF PETERSBURG,PETERSBURG,VA,15-1031,"TEACHERS AND INSTRUCTORS, ALL OTHER",ENGLISH AS A SECOND LANGUAGE TEACHER,Y,23790.0,Year,1,1,2011,Computer and Mathematical Occupations
60,61,61,I-200-09278-803074,CERTIFIED,H-1B,TYLER INDEPENDENT SCHOOL DISTRICT,TYLER,TX,15-1031,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATI",ELEMENTARY SCHOOL TEACHER,Y,40000.0,Year,1,1,2011,Computer and Mathematical Occupations
61,62,62,I-200-09328-652276,CERTIFIED,H-1B,"NYSE ARCA, LLC",NEW YORK,NY,15-1121,COMPUTER SYSTEMS ANALYSTS,ANALYST,Y,70900.0,Year,1,1,2011,Computer and Mathematical Occupations
62,63,63,I-200-09329-838883,DENIED,H-1B,NATIONAL BUREAU OF ECONOMIC RESEARCH,CAMBRIDGE,MA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER/ANALYST,Y,69326.25,Year,0,1,2011,Computer and Mathematical Occupations
63,64,64,I-200-09334-925860,CERTIFIED-WITHDRAWN,H-1B,"DASSAULT SYSTEMES SERVICES, LLC",CHARLOTTE,NC,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",DEVELOPMENT ARCHITECT,Y,94000.0,Year,0,0,2011,Computer and Mathematical Occupations
64,65,65,I-200-09334-035733,CERTIFIED,H-1B,CHARTIS PROPERTY CASUALTY COMPANY,NEW YORK,NY,15-1031,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,SYSTEMS ADMINISTRATOR LEAD,Y,105270.0,Year,1,0,2011,Computer and Mathematical Occupations
65,66,66,I-200-09334-383887,CERTIFIED,H-1B,MULTIVISION INC,NAPERVILLE,IL,15-1031,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST LEVEL 2,Y,84000.0,Year,1,0,2011,Computer and Mathematical Occupations
66,67,67,I-200-09334-922115,CERTIFIED,H-1B,PARADIGM GEOPHYSICAL CORPORATION,HOUSTON,TX,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE APPLICATIONS SUPPORT III - FORMATION EVAL,Y,77480.0,Year,1,1,2011,Computer and Mathematical Occupations
67,68,68,I-200-09334-219404,CERTIFIED,H-1B,OYO GEOSPACE CORPORATION,HOUSTON,TX,15-1031,MATERIALS SCIENTISTS,DEVELOPMENT ENGINEER,Y,54538.0,Year,1,1,2011,Computer and Mathematical Occupations
68,69,69,I-200-09334-266704,CERTIFIED,H-1B,"OMSHEEL, LLC",NEWARK,DE,15-1031,COMPUTER SYSTEMS ANALYSTS,SENIOR PROGRAMMER ANALYST,Y,82576.0,Year,1,0,2011,Computer and Mathematical Occupations
69,70,70,I-200-09335-466920,CERTIFIED,H-1B,UN PAJARITO ME DIJO LLC.,MIAMI BEACH,FL,15-1031,GRAPHIC DESIGNERS,GRAPHIC DESIGNER,Y,33000.0,Year,1,1,2011,Computer and Mathematical Occupations
70,71,71,I-200-09335-207056,CERTIFIED,H-1B,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,SPRINGFIELD,MA,15-1121,COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEMS ANALYST,Y,61100.0,Year,1,1,2011,Computer and Mathematical Occupations
71,72,72,I-200-09335-063659,CERTIFIED,H-1B,"BAYSTATE MEDICAL PRACTICES, INC.",SPRINGFIELD,MA,15-1031,"INTERNISTS, GENERAL",HOSPITALIST,Y,177000.0,Year,1,1,2011,Computer and Mathematical Occupations
72,73,73,I-200-09335-261478,CERTIFIED,H-1B,WEATHERFORD INTERNATIONAL INC.,HOUSTON,TX,15-1031,MATHEMATICIANS,COMMERCIAL COORDINATOR,Y,41350.0,Year,1,1,2011,Computer and Mathematical Occupations
73,74,74,I-200-09335-862839,CERTIFIED,H-1B,NEW YORK CITY DEPARTMENT OF EDUCATION,BROOKLYN,NY,15-1031,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATI",CHILDHOOD EDUCATION TEACHER,Y,45530.0,Year,1,1,2011,Computer and Mathematical Occupations
74,75,75,I-200-09335-960894,CERTIFIED,H-1B,MULTIVISION INC,NAPERVILLE,IL,15-1031,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST LEVEL 2,Y,72000.0,Year,1,0,2011,Computer and Mathematical Occupations
75,76,76,I-200-09335-671619,CERTIFIED,H-1B,"HUMEDICA, INC.",BOSTON,MA,15-1031,PUBLIC RELATIONS MANAGERS,PUBLIC RELATIONS AND MARKETING MANAGER,Y,80000.0,Year,1,1,2011,Computer and Mathematical Occupations
76,77,77,I-200-09336-210730,CERTIFIED,H-1B,"MILLENNIUMSOFT, INC.",FAIRFAX,VA,15-1031,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,63814.0,Year,1,0,2011,Computer and Mathematical Occupations
77,78,78,I-200-09336-481442,CERTIFIED,H-1B,"SBM ATLANTIA, INC.",HOUSTON,TX,15-1031,CHEMICAL ENGINEERS,SENIOR PROCESS ENGINEER,Y,101275.0,Year,1,1,2011,Computer and Mathematical Occupations
78,79,79,I-200-09190-313338,CERTIFIED,H-1B,"AWARE, INC.",BEDFORD,MA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",DSP ENGINEER,Y,89000.0,Year,1,1,2011,Computer and Mathematical Occupations
79,80,80,I-200-09190-166533,CERTIFIED,H-1B,"SEMAFOR TECHNOLOGIES, LLC",ATLANTA,GA,15-1031,COMPUTER PROGRAMMERS,SYSTEMS PROGRAMMER,Y,51000.0,Year,1,0,2011,Computer and Mathematical Occupations
80,81,81,I-200-09190-459489,CERTIFIED,H-1B,MUSEUM ASSOCIATES,LOS ANGELES,CA,15-1031,CURATORS,ASSISTANT CURATOR,Y,58000.0,Year,1,1,2011,Computer and Mathematical Occupations
81,82,82,I-200-09190-648980,CERTIFIED,H-1B,DISCOVER PRODUCTS INC.,RIVERWOODS,IL,15-1031,FINANCIAL ANALYSTS,"PROJECT MANAGER, RISK MANAGEMENT",Y,66700.0,Year,1,1,2011,Computer and Mathematical Occupations
82,83,83,I-200-09190-460161,CERTIFIED,H-1B,"FEDEX CORPORATE SERVICES, INC.",MEMPHIS,TN,15-1031,ECONOMISTS,SENIOR STRATEGIC SALES ANALYST,Y,66352.0,Year,1,1,2011,Computer and Mathematical Occupations
83,84,84,I-200-09191-950531,CERTIFIED,H-1B,"PELICAN EDUCATION FOUNDATION, INC.",BATON ROUGE,LA,15-1031,ACCOUNTANTS,BUDGET ACCOUNTANT,Y,37500.0,Year,1,0,2011,Computer and Mathematical Occupations
84,85,85,I-200-09191-582579,CERTIFIED,H-1B,"ALERIS ROLLED PRODUCTS, INC.",BEACHWOOD,OH,15-1031,INDUSTRIAL ENGINEERS,SENIOR INDUSTRIAL ENGINEER,Y,74298.0,Year,1,0,2011,Computer and Mathematical Occupations
85,86,86,I-200-09191-307947,CERTIFIED,H-1B,BORGWARNER THERMAL SYSTEMS OF MICHIGAN INC.,AUBURN HILLS,MI,15-1031,MECHANICAL ENGINEERS,SENIOR ENGINEER,Y,75899.0,Year,1,0,2011,Computer and Mathematical Occupations
86,87,87,I-200-09191-543320,CERTIFIED,H-1B,CHRYSLER GROUP LLC,AUBURN HILLS,MI,15-1031,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",DISTRICT OPERATIONS SPECIALIST,Y,60000.0,Year,1,1,2011,Computer and Mathematical Occupations
87,88,88,I-200-09191-218985,CERTIFIED,H-1B,"AMERICAN EXPRESS TRAVEL RELATED SERVICES CO., INC.",NEW YORK,NY,15-1031,OPERATIONS RESEARCH ANALYSTS,"ANALYST, RISK MANAGEMENT",Y,52000.0,Year,1,0,2011,Computer and Mathematical Occupations
88,89,89,I-200-09191-776967,CERTIFIED,H-1B,APAX PARTNERS LP,NEW YORK,NY,15-1031,FINANCIAL ANALYSTS,SENIOR ASSOCIATE,Y,150000.0,Year,1,1,2011,Computer and Mathematical Occupations
89,90,90,I-200-09194-460313,CERTIFIED,H-1B,LEVEL STUDIOS INC.,EL SEGUNDO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR ENGINEER,Y,98530.0,Year,1,0,2011,Computer and Mathematical Occupations
90,91,91,I-200-09194-563612,CERTIFIED,H-1B,NATIONAL FINANCIAL LLC,MERRIMACK,NH,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR SYSTEMS ENGINEER,Y,78728.0,Year,1,1,2011,Computer and Mathematical Occupations
91,92,92,I-200-09194-200588,CERTIFIED,H-1B,"AVM, L.P.",BOCA RATON,FL,15-1031,OPERATIONS RESEARCH ANALYSTS,OPERATIONS SPECIALIST,Y,60000.0,Year,1,1,2011,Computer and Mathematical Occupations
92,93,93,I-200-09194-413021,CERTIFIED,H-1B,"ATHEROS COMMUNICATIONS, INC.",SAN JOSE,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SR. SOFTWARE ENGINEER,Y,140000.0,Year,1,1,2011,Computer and Mathematical Occupations
93,94,94,I-200-09195-059765,WITHDRAWN,H-1B,HITACHI CONSULTING SOFTWARE SERVICES,NEWARK,CA,15-1142,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS*,ADMINISTRATOR,Y,75000.0,Year,0,0,2011,Computer and Mathematical Occupations
94,95,95,I-200-09195-419731,CERTIFIED,H-1B,"QUALCOMM ATHEROS, INC.",SAN JOSE,CA,17-2071,ELECTRICAL ENGINEERS,APPLICATIONS ENGINEER,Y,59508.0,Year,1,0,2011,Architecture and Engineering Occupations
95,96,96,I-200-09196-995846,DENIED,H-1B,SARVIN,GLEN ALLEN,VA,15-1031,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST,Y,50000.0,Year,0,1,2011,Computer and Mathematical Occupations
96,97,97,I-200-09196-515295,CERTIFIED,H-1B,NEW YORK CITY DEPARTMENT OF EDUCATION,BROOKLYN,NY,15-1031,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCATIO",SCIENCE TEACHER,Y,45530.0,Year,1,1,2011,Computer and Mathematical Occupations
97,98,98,I-200-09187-211873,CERTIFIED,H-1B,HANUSOFT INC.,RICHMOND,VA,15-1031,COMPUTER PROGRAMMERS,DATA ANALYST/PROGRAMMER ANALYST,Y,60000.0,Year,1,0,2011,Computer and Mathematical Occupations
98,99,99,I-200-09187-038060,CERTIFIED,H-1B,SUNGARD AVAILABILITY SERVICES,WAYNE,PA,15-1121,COMPUTER SYSTEMS ANALYSTS,SOFTWARE ENGINEER II,Y,80000.0,Year,1,1,2011,Computer and Mathematical Occupations
